Travel Month,Travel Year,Op Airline Code,Airline Code,Origin Code,Origin Name,Destination Name,Destination Code,Thru Point Name,Thru Point Code,Equipment Code,Equipment Name,Flights,Seats,Seats/ Dep,Block Mins,Average KMs
Feb 2014,2014,PG,PG,LPT,"Lampang, TH","Bangkok, TH",BKK,,,AT7,AT7 (ATR-72),84,5880,70,7560,497
Feb 2014,2014,PG,PG,TDX,"Trat, TH","Bangkok, TH",BKK,,,AT7,AT7 (ATR-72),84,5880,70,5040,233
Feb 2014,2014,PG,PG,THS,"Sukhothai, TH","Bangkok, TH",BKK,,,AT7,AT7 (ATR-72),56,3920,70,4200,377
Feb 2014,2014,PG,PG,USM,"Ko Samui, TH","Bangkok, TH",BKK,,,319,319 (A319),398,54192,136.2,25870,465
Feb 2014,2014,PG,PG,USM,"Ko Samui, TH","Bangkok, TH",BKK,,,AT7,AT7 (ATR-72),164,11480,70,14760,465
Feb 2014,2014,PG,PG,USM,"Ko Samui, TH","Chiang Mai, TH",CNX,,,319,319 (A319),28,4032,144,3080,1027
Feb 2014,2014,PG,PG,USM,"Ko Samui, TH","Krabi, TH",KBV,,,AT7,AT7 (ATR-72),28,1960,70,1540,200
Feb 2014,2014,PG,PG,USM,"Ko Samui, TH","Phuket, TH",HKT,,,AT7,AT7 (ATR-72),140,9800,70,8400,249
Feb 2014,2014,PG,PG,USM,"Ko Samui, TH","U-Tapao, TH",UTP,,,AT7,AT7 (ATR-72),28,1960,70,2100,360
Feb 2014,2014,PG,PG,UTH,"Udon Thani, TH","Bangkok, TH",BKK,,,319,319 (A319),73,10074,138,4745,451
Feb 2014,2014,PG,PG,UTH,"Udon Thani, TH","Bangkok, TH",BKK,,,320,320 (A320),11,1782,162,715,451
Feb 2014,2014,PG,PG,UTP,"U-Tapao, TH","Ko Samui, TH",USM,,,AT7,AT7 (ATR-72),28,1960,70,1960,360
Feb 2014,2014,PG,PG,UTP,"U-Tapao, TH","Phuket, TH",HKT,,,AT7,AT7 (ATR-72),28,1960,70,2800,586
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,320,320 (A320),28,4704,168,1960,565
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,32S,32S (A319/20/21),18,2916,162,1260,565
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,330,330 (A330),4,1196,299,300,565
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,333,333 (A330-300),62,18910,305,4600,565
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,734,734 (B737-400),23,3427,149,1610,565
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,747,747 (B747 Passenger),28,10472,374,2240,565
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,773,773 (B777-300 Passenger),29,10556,364,2030,565
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,777,777 (B777 Passenger),4,1236,309,280,565
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,AB6,AB6 (A300-600 Passenger),84,21840,260,6160,565
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Chiang Rai, TH",CEI,,,320,320 (A320),2,336,168,160,666
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Chiang Rai, TH",CEI,,,32S,32S (A319/20/21),54,8748,162,4320,666
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Chiang Rai, TH",CEI,,,AB6,AB6 (A300-600 Passenger),56,14560,260,4480,666
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Hat Yai, TH",HDY,,,320,320 (A320),56,9408,168,4900,750
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Hat Yai, TH",HDY,,,32S,32S (A319/20/21),16,2592,162,1440,750
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Hat Yai, TH",HDY,,,AB6,AB6 (A300-600 Passenger),28,7280,260,2380,750
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Khon Kaen, TH",KKC,,,320,320 (A320),28,4704,168,1540,367
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Khon Kaen, TH",KKC,,,734,734 (B737-400),2,298,149,120,367
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Khon Kaen, TH",KKC,,,AB6,AB6 (A300-600 Passenger),82,21320,260,4640,367
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Ko Samui, TH",USM,,,734,734 (B737-400),56,8344,149,3640,465
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Krabi, TH",KBV,,,320,320 (A320),56,9408,168,4480,649
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Krabi, TH",KBV,,,32S,32S (A319/20/21),28,4536,162,2240,649
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Krabi, TH",KBV,,,330,330 (A330),1,299,299,80,649
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Krabi, TH",KBV,,,333,333 (A330-300),55,16775,305,4400,649
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Phuket, TH",HKT,,,320,320 (A320),59,9912,168,4720,673
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Phuket, TH",HKT,,,32S,32S (A319/20/21),25,4050,162,2000,673
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Phuket, TH",HKT,,,330,330 (A330),34,10166,299,2720,673
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Phuket, TH",HKT,,,333,333 (A330-300),69,21045,305,5492,673
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Phuket, TH",HKT,,,744,744 (B747-400 Passenger),28,10500,375,2380,673
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Phuket, TH",HKT,,,773,773 (B777-300 Passenger),85,30940,364,6940,673
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Surat Thani, TH",URT,,,320,320 (A320),7,1176,168,525,536
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Surat Thani, TH",URT,,,32S,32S (A319/20/21),49,7938,162,3675,536
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Ubon Ratchathani, TH",UBP,,,320,320 (A320),24,4032,168,1560,476
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Ubon Ratchathani, TH",UBP,,,32S,32S (A319/20/21),32,5184,162,2080,476
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Udon Thani, TH",UTH,,,320,320 (A320),12,2016,168,780,451
Feb 2014,2014,TG,TG,BKK,"Bangkok, TH","Udon Thani, TH",UTH,,,32S,32S (A319/20/21),72,11664,162,4680,451
Feb 2014,2014,TG,TG,CEI,"Chiang Rai, TH","Bangkok, TH",BKK,,,320,320 (A320),2,336,168,160,666
Feb 2014,2014,TG,TG,CEI,"Chiang Rai, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),54,8748,162,4320,666
Feb 2014,2014,TG,TG,CEI,"Chiang Rai, TH","Bangkok, TH",BKK,,,AB6,AB6 (A300-600 Passenger),56,14560,260,4480,666
Feb 2014,2014,TG,TG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,320,320 (A320),28,4704,168,1960,565
Feb 2014,2014,TG,TG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),18,2916,162,1260,565
Feb 2014,2014,TG,TG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,330,330 (A330),4,1196,299,300,565
Feb 2014,2014,TG,TG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,333,333 (A330-300),62,18910,305,4600,565
Feb 2014,2014,TG,TG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,734,734 (B737-400),23,3427,149,1610,565
Feb 2014,2014,TG,TG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,747,747 (B747 Passenger),28,10472,374,2240,565
Feb 2014,2014,TG,TG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,773,773 (B777-300 Passenger),29,10556,364,2030,565
Feb 2014,2014,TG,TG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,777,777 (B777 Passenger),4,1236,309,280,565
Feb 2014,2014,TG,TG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,AB6,AB6 (A300-600 Passenger),84,21840,260,6160,565
Feb 2014,2014,TG,TG,CNX,"Chiang Mai, TH","Phuket, TH",HKT,,,320,320 (A320),28,4704,168,3220,1181
Feb 2014,2014,TG,TG,HDY,"Hat Yai, TH","Bangkok, TH",BKK,,,320,320 (A320),56,9408,168,4760,750
Feb 2014,2014,TG,TG,HDY,"Hat Yai, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),16,2592,162,1360,750
Feb 2014,2014,TG,TG,HDY,"Hat Yai, TH","Bangkok, TH",BKK,,,AB6,AB6 (A300-600 Passenger),28,7280,260,2380,750
Feb 2014,2014,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,320,320 (A320),59,9912,168,5015,673
Feb 2014,2014,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),25,4050,162,2125,673
Feb 2014,2014,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,330,330 (A330),33,9867,299,2805,673
Feb 2014,2014,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,333,333 (A330-300),69,21045,305,5865,673
Feb 2014,2014,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,744,744 (B747-400 Passenger),28,10500,375,2520,673
Feb 2014,2014,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,773,773 (B777-300 Passenger),101,36508,361.5,8725,673
Feb 2014,2014,TG,TG,HKT,"Phuket, TH","Chiang Mai, TH",CNX,,,320,320 (A320),28,4704,168,3220,1181
Feb 2014,2014,TG,TG,KBV,"Krabi, TH","Bangkok, TH",BKK,,,320,320 (A320),56,9408,168,4480,649
Feb 2014,2014,TG,TG,KBV,"Krabi, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),28,4536,162,2240,649
Feb 2014,2014,TG,TG,KBV,"Krabi, TH","Bangkok, TH",BKK,,,330,330 (A330),1,299,299,80,649
Feb 2014,2014,TG,TG,KBV,"Krabi, TH","Bangkok, TH",BKK,,,333,333 (A330-300),55,16775,305,4400,649
Feb 2014,2014,TG,TG,KKC,"Khon Kaen, TH","Bangkok, TH",BKK,,,320,320 (A320),28,4704,168,1540,367
Feb 2014,2014,TG,TG,KKC,"Khon Kaen, TH","Bangkok, TH",BKK,,,734,734 (B737-400),2,298,149,120,367
Feb 2014,2014,TG,TG,KKC,"Khon Kaen, TH","Bangkok, TH",BKK,,,AB6,AB6 (A300-600 Passenger),82,21320,260,4640,367
Feb 2014,2014,TG,TG,UBP,"Ubon Ratchathani, TH","Bangkok, TH",BKK,,,320,320 (A320),24,4032,168,1560,476
Feb 2014,2014,TG,TG,UBP,"Ubon Ratchathani, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),32,5184,162,2080,476
Feb 2014,2014,TG,TG,URT,"Surat Thani, TH","Bangkok, TH",BKK,,,320,320 (A320),7,1176,168,490,536
Feb 2014,2014,TG,TG,URT,"Surat Thani, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),49,7938,162,3430,536
Feb 2014,2014,TG,TG,USM,"Ko Samui, TH","Bangkok, TH",BKK,,,734,734 (B737-400),56,8344,149,3640,465
Feb 2014,2014,TG,TG,UTH,"Udon Thani, TH","Bangkok, TH",BKK,,,320,320 (A320),12,2016,168,720,451
Feb 2014,2014,TG,TG,UTH,"Udon Thani, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),72,11664,162,4320,451
Mar 2014,2014,8B,8B,BKK,"Bangkok, TH","Phuket, TH",HKT,,,763,763 (B767-300 Passenger),5,1255,251,400,673
Mar 2014,2014,8B,8B,HKT,"Phuket, TH","Bangkok, TH",BKK,,,763,763 (B767-300 Passenger),5,1255,251,400,673
Mar 2014,2014,8B,8B,HKT,"Phuket, TH","Surat Thani, TH",URT,,,763,763 (B767-300 Passenger),13,3263,251,390,145
Mar 2014,2014,8B,8B,URT,"Surat Thani, TH","Phuket, TH",HKT,,,763,763 (B767-300 Passenger),13,3263,251,390,145
Mar 2014,2014,DD,DD,BFV,"Buriram, TH","Bangkok, TH",DMK,,,SF3,SF3 (Saab 340),22,748,34,1430,296
Mar 2014,2014,DD,DD,CEI,"Chiang Rai, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),155,29295,189,11615,666
Mar 2014,2014,DD,DD,CJM,"Chumphon, TH","Bangkok, TH",DMK,,,ATR,ATR (ATR-42/72),1,66,66,70,380
Mar 2014,2014,DD,DD,CJM,"Chumphon, TH","Bangkok, TH",DMK,,,SF3,SF3 (Saab 340),47,1598,34,3290,380
Mar 2014,2014,DD,DD,CNX,"Chiang Mai, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),220,41580,189,14300,565
Mar 2014,2014,DD,DD,CNX,"Chiang Mai, TH","Mae Hong Son, TH",HGN,,,SF3,SF3 (Saab 340),62,2108,34,2170,119
Mar 2014,2014,DD,DD,CNX,"Chiang Mai, TH","Mae Sot, TH",MAQ,,,SF3,SF3 (Saab 340),30,1020,34,1500,196
Mar 2014,2014,DD,DD,CNX,"Chiang Mai, TH","Udon Thani, TH",UTH,,,738,738 (B737-800 Passenger),1,189,189,60,433
Mar 2014,2014,DD,DD,CNX,"Chiang Mai, TH","Udon Thani, TH",UTH,,,SF3,SF3 (Saab 340),90,3060,34,7200,433
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Buriram, TH",BFV,,,SF3,SF3 (Saab 340),22,748,34,1430,296
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Chiang Mai, TH",CNX,,,738,738 (B737-800 Passenger),220,41580,189,15400,565
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Chiang Rai, TH",CEI,,,738,738 (B737-800 Passenger),155,29295,189,11625,666
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Chumphon, TH",CJM,,,ATR,ATR (ATR-42/72),1,66,66,65,380
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Chumphon, TH",CJM,,,SF3,SF3 (Saab 340),47,1598,34,3290,380
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Hat Yai, TH",HDY,,,738,738 (B737-800 Passenger),250,47250,189,21240,772
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Hua Hin, TH",HHQ,,,SF3,SF3 (Saab 340),7,238,34,210,158
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Krabi, TH",KBV,,,738,738 (B737-800 Passenger),64,12096,189,4975,666
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Loei, TH",LOE,,,ATR,ATR (ATR-42/72),31,2046,66,2325,410
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Loei, TH",LOE,,,SF3,SF3 (Saab 340),30,1020,34,2250,410
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Mae Sot, TH",MAQ,,,ATR,ATR (ATR-42/72),2,132,66,145,380
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Mae Sot, TH",MAQ,,,SF3,SF3 (Saab 340),136,4624,34,10200,380
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Nakhon Phanom, TH",KOP,,,738,738 (B737-800 Passenger),31,5859,189,2170,579
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Nakhon Si Thammarat, TH",NST,,,738,738 (B737-800 Passenger),186,35154,189,12650,610
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Nan, TH",NNT,,,ATR,ATR (ATR-42/72),76,5016,66,7220,541
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Nan, TH",NNT,,,SF3,SF3 (Saab 340),16,544,34,1520,541
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Phitsanulok, TH",PHS,,,738,738 (B737-800 Passenger),93,17577,189,4505,320
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Phitsanulok, TH",PHS,,,ATR,ATR (ATR-42/72),30,1980,66,2100,320
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Phrae, TH",PRH,,,ATR,ATR (ATR-42/72),1,66,66,80,470
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Phrae, TH",PRH,,,SF3,SF3 (Saab 340),30,1020,34,2550,470
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Phuket, TH",HKT,,,738,738 (B737-800 Passenger),126,23814,189,9935,689
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Ranong, TH",UNN,,,ATR,ATR (ATR-42/72),61,4026,66,5795,497
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Roi Et, TH",ROI,,,738,738 (B737-800 Passenger),1,189,189,50,418
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Roi Et, TH",ROI,,,ATR,ATR (ATR-42/72),30,1980,66,2250,418
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Roi Et, TH",ROI,,,SF3,SF3 (Saab 340),30,1020,34,2250,418
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Sakon Nakhon, TH",SNO,,,738,738 (B737-800 Passenger),31,5859,189,2170,521
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Surat Thani, TH",URT,,,738,738 (B737-800 Passenger),155,29295,189,10560,552
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Trang, TH",TST,,,738,738 (B737-800 Passenger),91,17199,189,7280,718
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Ubon Ratchathani, TH",UBP,,,738,738 (B737-800 Passenger),186,35154,189,12090,483
Mar 2014,2014,DD,DD,DMK,"Bangkok, TH","Udon Thani, TH",UTH,,,738,738 (B737-800 Passenger),188,35532,189,12220,451
Mar 2014,2014,DD,DD,HDY,"Hat Yai, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),250,47250,189,21395,772
Mar 2014,2014,DD,DD,HGN,"Mae Hong Son, TH","Chiang Mai, TH",CNX,,,SF3,SF3 (Saab 340),62,2108,34,2170,119
Mar 2014,2014,DD,DD,HHQ,"Hua Hin, TH","Bangkok, TH",DMK,,,SF3,SF3 (Saab 340),7,238,34,280,158
Mar 2014,2014,DD,DD,HKT,"Phuket, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),126,23814,189,10080,689
Mar 2014,2014,DD,DD,KBV,"Krabi, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),64,12096,189,5120,666
Mar 2014,2014,DD,DD,KOP,"Nakhon Phanom, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),31,5859,189,2170,579
Mar 2014,2014,DD,DD,LOE,"Loei, TH","Bangkok, TH",DMK,,,ATR,ATR (ATR-42/72),31,2046,66,2325,410
Mar 2014,2014,DD,DD,LOE,"Loei, TH","Bangkok, TH",DMK,,,SF3,SF3 (Saab 340),30,1020,34,2250,410
Mar 2014,2014,DD,DD,MAQ,"Mae Sot, TH","Bangkok, TH",DMK,,,ATR,ATR (ATR-42/72),2,132,66,150,380
Mar 2014,2014,DD,DD,MAQ,"Mae Sot, TH","Bangkok, TH",DMK,,,SF3,SF3 (Saab 340),136,4624,34,10200,380
Mar 2014,2014,DD,DD,MAQ,"Mae Sot, TH","Chiang Mai, TH",CNX,,,SF3,SF3 (Saab 340),30,1020,34,1500,196
Mar 2014,2014,DD,DD,NNT,"Nan, TH","Bangkok, TH",DMK,,,ATR,ATR (ATR-42/72),76,5016,66,7220,541
Mar 2014,2014,DD,DD,NNT,"Nan, TH","Bangkok, TH",DMK,,,SF3,SF3 (Saab 340),16,544,34,1520,541
Mar 2014,2014,DD,DD,NST,"Nakhon Si Thammarat, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),186,35154,189,12875,610
Mar 2014,2014,DD,DD,PHS,"Phitsanulok, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),93,17577,189,4505,320
Mar 2014,2014,DD,DD,PHS,"Phitsanulok, TH","Bangkok, TH",DMK,,,ATR,ATR (ATR-42/72),30,1980,66,2100,320
Mar 2014,2014,DD,DD,PRH,"Phrae, TH","Bangkok, TH",DMK,,,ATR,ATR (ATR-42/72),1,66,66,80,470
Mar 2014,2014,DD,DD,PRH,"Phrae, TH","Bangkok, TH",DMK,,,SF3,SF3 (Saab 340),30,1020,34,2550,470
Mar 2014,2014,DD,DD,ROI,"Roi Et, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),1,189,189,60,418
Mar 2014,2014,DD,DD,ROI,"Roi Et, TH","Bangkok, TH",DMK,,,ATR,ATR (ATR-42/72),30,1980,66,2250,418
Mar 2014,2014,DD,DD,ROI,"Roi Et, TH","Bangkok, TH",DMK,,,SF3,SF3 (Saab 340),30,1020,34,2250,418
Mar 2014,2014,DD,DD,SNO,"Sakon Nakhon, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),31,5859,189,2170,521
Mar 2014,2014,DD,DD,TST,"Trang, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),91,17199,189,7280,718
Mar 2014,2014,DD,DD,UBP,"Ubon Ratchathani, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),186,35154,189,11160,483
Mar 2014,2014,DD,DD,UNN,"Ranong, TH","Bangkok, TH",DMK,,,ATR,ATR (ATR-42/72),61,4026,66,5795,497
Mar 2014,2014,DD,DD,URT,"Surat Thani, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),155,29295,189,10850,552
Mar 2014,2014,DD,DD,UTH,"Udon Thani, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),188,35532,189,11280,451
Mar 2014,2014,DD,DD,UTH,"Udon Thani, TH","Chiang Mai, TH",CNX,,,738,738 (B737-800 Passenger),1,189,189,60,433
Mar 2014,2014,DD,DD,UTH,"Udon Thani, TH","Chiang Mai, TH",CNX,,,SF3,SF3 (Saab 340),90,3060,34,7200,433
Mar 2014,2014,E8,E8,DMK,"Bangkok, TH","Phuket, TH",HKT,,,734,734 (B737-400),62,9238,149,5580,689
Mar 2014,2014,E8,E8,HKT,"Phuket, TH","Bangkok, TH",DMK,,,734,734 (B737-400),62,9238,149,3720,689
Mar 2014,2014,FD,FD,CEI,"Chiang Rai, TH","Bangkok, TH",DMK,,,320,320 (A320),155,26040,168,12090,666
Mar 2014,2014,FD,FD,CNX,"Chiang Mai, TH","Bangkok, TH",DMK,,,320,320 (A320),372,62496,168,28345,565
Mar 2014,2014,FD,FD,CNX,"Chiang Mai, TH","Hat Yai, TH",HDY,,,320,320 (A320),62,10416,168,7895,1320
Mar 2014,2014,FD,FD,CNX,"Chiang Mai, TH","Krabi, TH",KBV,,,320,320 (A320),31,5208,168,3565,1181
Mar 2014,2014,FD,FD,CNX,"Chiang Mai, TH","Phuket, TH",HKT,,,320,320 (A320),62,10416,168,7750,1181
Mar 2014,2014,FD,FD,DMK,"Bangkok, TH","Chiang Mai, TH",CNX,,,320,320 (A320),372,62496,168,28015,565
Mar 2014,2014,FD,FD,DMK,"Bangkok, TH","Chiang Rai, TH",CEI,,,320,320 (A320),155,26040,168,12245,666
Mar 2014,2014,FD,FD,DMK,"Bangkok, TH","Hat Yai, TH",HDY,,,320,320 (A320),279,46872,168,23645,772
Mar 2014,2014,FD,FD,DMK,"Bangkok, TH","Khon Kaen, TH",KKC,,,320,320 (A320),62,10416,168,3410,367
Mar 2014,2014,FD,FD,DMK,"Bangkok, TH","Krabi, TH",KBV,,,320,320 (A320),248,41664,168,19790,666
Mar 2014,2014,FD,FD,DMK,"Bangkok, TH","Nakhon Phanom, TH",KOP,,,320,320 (A320),31,5208,168,2335,579
Mar 2014,2014,FD,FD,DMK,"Bangkok, TH","Nakhon Si Thammarat, TH",NST,,,320,320 (A320),124,20832,168,9415,610
Mar 2014,2014,FD,FD,DMK,"Bangkok, TH","Narathiwat, TH",NAW,,,320,320 (A320),31,5208,168,2790,838
Mar 2014,2014,FD,FD,DMK,"Bangkok, TH","Phitsanulok, TH",PHS,,,320,320 (A320),62,10416,168,3410,320
Mar 2014,2014,FD,FD,DMK,"Bangkok, TH","Phuket, TH",HKT,,,320,320 (A320),372,62496,168,29895,689
Mar 2014,2014,FD,FD,DMK,"Bangkok, TH","Surat Thani, TH",URT,,,320,320 (A320),124,20832,168,8825,552
Mar 2014,2014,FD,FD,DMK,"Bangkok, TH","Trang, TH",TST,,,320,320 (A320),93,15624,168,7895,718
Mar 2014,2014,FD,FD,DMK,"Bangkok, TH","Ubon Ratchathani, TH",UBP,,,320,320 (A320),62,10416,168,4165,483
Mar 2014,2014,FD,FD,DMK,"Bangkok, TH","Udon Thani, TH",UTH,,,320,320 (A320),93,15624,168,6160,451
Mar 2014,2014,FD,FD,HDY,"Hat Yai, TH","Bangkok, TH",DMK,,,320,320 (A320),279,46872,168,23485,772
Mar 2014,2014,FD,FD,HDY,"Hat Yai, TH","Chiang Mai, TH",CNX,,,320,320 (A320),62,10416,168,7595,1320
Mar 2014,2014,FD,FD,HKT,"Phuket, TH","Bangkok, TH",DMK,,,320,320 (A320),372,62496,168,30005,689
Mar 2014,2014,FD,FD,HKT,"Phuket, TH","Chiang Mai, TH",CNX,,,320,320 (A320),62,10416,168,7160,1181
Mar 2014,2014,FD,FD,HKT,"Phuket, TH","Udon Thani, TH",UTH,,,320,320 (A320),31,5208,168,3245,1135
Mar 2014,2014,FD,FD,KBV,"Krabi, TH","Bangkok, TH",DMK,,,320,320 (A320),248,41664,168,18960,666
Mar 2014,2014,FD,FD,KBV,"Krabi, TH","Chiang Mai, TH",CNX,,,320,320 (A320),31,5208,168,3255,1181
Mar 2014,2014,FD,FD,KKC,"Khon Kaen, TH","Bangkok, TH",DMK,,,320,320 (A320),62,10416,168,3410,367
Mar 2014,2014,FD,FD,KOP,"Nakhon Phanom, TH","Bangkok, TH",DMK,,,320,320 (A320),31,5208,168,2335,579
Mar 2014,2014,FD,FD,NAW,"Narathiwat, TH","Bangkok, TH",DMK,,,320,320 (A320),31,5208,168,2790,838
Mar 2014,2014,FD,FD,NST,"Nakhon Si Thammarat, TH","Bangkok, TH",DMK,,,320,320 (A320),124,20832,168,9290,610
Mar 2014,2014,FD,FD,PHS,"Phitsanulok, TH","Bangkok, TH",DMK,,,320,320 (A320),62,10416,168,3555,320
Mar 2014,2014,FD,FD,TST,"Trang, TH","Bangkok, TH",DMK,,,320,320 (A320),93,15624,168,7875,718
Mar 2014,2014,FD,FD,UBP,"Ubon Ratchathani, TH","Bangkok, TH",DMK,,,320,320 (A320),62,10416,168,4030,483
Mar 2014,2014,FD,FD,URT,"Surat Thani, TH","Bangkok, TH",DMK,,,320,320 (A320),124,20832,168,9125,552
Mar 2014,2014,FD,FD,UTH,"Udon Thani, TH","Bangkok, TH",DMK,,,320,320 (A320),93,15624,168,6015,451
Mar 2014,2014,FD,FD,UTH,"Udon Thani, TH","Phuket, TH",HKT,,,320,320 (A320),31,5208,168,3410,1135
Mar 2014,2014,K8,K8,CEI,"Chiang Rai, TH","Chiang Mai, TH",CNX,,,CNC,CNC (Cessna),4,48,12,140,153
Mar 2014,2014,K8,K8,CNX,"Chiang Mai, TH","Chiang Rai, TH",CEI,,,CNC,CNC (Cessna),4,48,12,140,153
Mar 2014,2014,K8,K8,CNX,"Chiang Mai, TH","Mae Hong Son, TH",HGN,,,CNC,CNC (Cessna),93,1116,12,3255,119
