"TravelMonth","Op Airline Code","Origin Code","Destination Code","Flights","Seats","Seats/ Dep","Block Mins","Average KMs"
"Jul2015","FD","TST","DMK","62","11160","180.0","4495","718.0"
"Jul2015","FD","UBP","DMK","62","11160","180.0","4030","483.0"
"Jul2015","FD","URT","DMK","155","27900","180.0","10695","552.0"
"Jul2015","FD","URT","CNX","31","5580","180.0","3255","1067.0"
"Jul2015","FD","UTH","DMK","62","11160","180.0","4030","451.0"
"Jul2015","FD","UTH","HKT","31","5580","180.0","3410","1135.0"
"Jul2015","K8","CEI","CNX","2","20","10.0","70","153.0"
"Jul2015","K8","CNX","CEI","2","20","10.0","70","153.0"
"Jul2015","K8","CNX","HHQ","13","130","10.0","1560","687.0"
"Jul2015","K8","CNX","KKC","31","310","10.0","2480","480.0"
"Jul2015","K8","CNX","HGN","83","830","10.0","2750","119.0"
"Jul2015","K8","CNX","MAQ","6","60","10.0","360","196.0"
"Jul2015","K8","CNX","NAK","8","80","10.0","720","539.0"
"Jul2015","K8","CNX","NNT","9","90","10.0","405","192.0"
"Jul2015","K8","CNX","PYY","13","130","10.0","325","87.0"
"Jul2015","K8","CNX","PHS","18","180","10.0","1080","259.0"
"Jul2015","K8","CNX","UTP","8","80","10.0","800","708.0"
"Jul2015","K8","CNX","UBP","31","310","10.0","3410","740.0"
"Jul2015","K8","DMK","MAQ","47","470","10.0","3415","380.0"
"Jul2015","K8","DMK","UTP","11","110","10.0","385","143.0"
"Jul2015","K8","HDY","HHQ","8","80","10.0","880","632.0"
"Jul2015","K8","HGN","CNX","83","830","10.0","2750","119.0"
"Jul2015","K8","HHQ","CNX","13","130","10.0","1560","687.0"
"Jul2015","K8","HHQ","UTP","11","110","10.0","330","114.0"
"Jul2015","K8","KKC","CNX","31","310","10.0","2480","480.0"
"Jul2015","K8","KKC","UTP","8","80","10.0","680","460.0"
"Jul2015","K8","MAQ","DMK","41","410","10.0","3085","380.0"
"Jul2015","K8","MAQ","CNX","6","60","10.0","360","196.0"
"Jul2015","K8","NAK","CNX","8","80","10.0","760","539.0"
"Jul2015","K8","NNT","CNX","9","90","10.0","405","192.0"
"Jul2015","K8","PHS","CNX","18","180","10.0","1080","259.0"
"Jul2015","K8","PYY","CNX","13","130","10.0","325","87.0"
"Jul2015","K8","UBP","CNX","31","310","10.0","3410","740.0"
"Jul2015","K8","UBP","UTP","11","110","10.0","1045","505.0"
"Jul2015","K8","UTH","UTP","11","110","10.0","1045","555.0"
"Jul2015","K8","UTP","DMK","11","110","10.0","385","143.0"
"Jul2015","K8","UTP","CNX","8","80","10.0","800","708.0"
"Jul2015","K8","UTP","HDY","8","80","10.0","880","639.0"
"Jul2015","K8","UTP","HHQ","11","110","10.0","330","114.0"
"Jul2015","K8","UTP","KKC","8","80","10.0","680","460.0"
"Jul2015","K8","UTP","UBP","11","110","10.0","1045","505.0"
"Jul2015","K8","UTP","UTH","11","110","10.0","1045","555.0"
"Jul2015","OX","DMK","HKT","9","1098","122.0","720","689.0"
"Jul2015","OX","HKT","DMK","9","1098","122.0","720","689.0"
"Jul2015","PG","BKK","CNX","200.0","32148.0","160.74","15155.0","565.0"
"Jul2015","PG","BKK","CEI","71.0","10848.0","152.7887323943662","5680.0","666.0"
"Jul2015","PG","BKK","USM","606.0","73528.0","121.33333333333333","42785.0","465.0"
"Jul2015","PG","BKK","KBV","124","20088","162.0","10540","649.0"
"Jul2015","PG","BKK","LPT","93.0","6510.0","70.0","8370.0","497.0"
"Jul2015","PG","BKK","HKT","248","40176","162.0","21080","673.0"
"Jul2015","PG","BKK","THS","62.0","4340.0","70.0","4650.0","377.0"
"Jul2015","PG","BKK","TDX","62.0","4340.0","70.0","3720.0","233.0"
"Jul2015","PG","BKK","UTH","62.0","9372.0","151.16129032258064","4030.0","451.0"
"Jul2015","PG","CEI","BKK","71.0","10848.0","152.7887323943662","5680.0","666.0"
"Jul2015","PG","CNX","BKK","186","30132","162.0","14880","565.0"
"Jul2015","PG","CNX","USM","45","6480","144.0","4725","1027.0"
"Jul2015","PG","CNX","HKT","31","5022","162.0","3875","1181.0"
"Jul2015","PG","CNX","UTH","62","4340","70.0","5270","433.0"
"Jul2015","PG","HKT","BKK","248","40176","162.0","21080","673.0"
"Jul2015","PG","HKT","CNX","31","5022","162.0","3875","1181.0"
"Jul2015","PG","HKT","USM","124.0","8680.0","70.0","6820.0","249.0"
"Jul2015","PG","HKT","UTP","31","2170","70.0","2945","586.0"
"Jul2015","PG","KBV","BKK","124","20088","162.0","10540","649.0"
"Jul2015","PG","KBV","USM","31","2170","70.0","1550","200.0"
"Jul2015","PG","LPT","BKK","93.0","6510.0","70.0","8370.0","497.0"
"Jul2015","PG","TDX","BKK","62.0","4340.0","70.0","3720.0","233.0"
"Jul2015","PG","THS","BKK","62.0","4340.0","70.0","4650.0","377.0"
"Jul2015","PG","USM","BKK","621.0","75688.0","121.88083735909822","43915.0","465.0"
"Jul2015","PG","USM","CNX","31","4464","144.0","3410","1027.0"
"Jul2015","PG","USM","KBV","31","2170","70.0","1705","200.0"
"Jul2015","PG","USM","HKT","124.0","8680.0","70.0","7440.0","249.0"
"Jul2015","PG","USM","UTP","31","2170","70.0","2480","360.0"
"Jul2015","PG","UTH","BKK","62.0","9372.0","151.16129032258064","4030.0","451.0"
"Jul2015","PG","UTH","CNX","62","4340","70.0","5270","433.0"
"Jul2015","PG","UTP","USM","31","2170","70.0","2170","360.0"
"Jul2015","PG","UTP","HKT","31","2170","70.0","3100","586.0"
"Jul2015","SL","CEI","DMK","93","19995","215.0","7440","666.0"
"Jul2015","SL","CNX","DMK","271","58265","215.0","20670","565.0"
"Jul2015","SL","DMK","CNX","271","58265","215.0","21445","565.0"
"Jul2015","SL","DMK","CEI","93","19995","215.0","7750","666.0"
"Jul2015","SL","DMK","HDY","242","52030","215.0","21555","772.0"
"Jul2015","SL","DMK","KBV","124","26660","215.0","10385","666.0"
"Jul2015","SL","DMK","HKT","62","13330","215.0","5315","689.0"
"Jul2015","SL","DMK","URT","102","21930","215.0","7410","552.0"
"Jul2015","SL","DMK","UTH","147","31605","215.0","9970","451.0"
"Jul2015","SL","HDY","DMK","242","52030","215.0","21605","772.0"
"Jul2015","SL","HDY","UTH","22","4730","215.0","2860","1186.0"
"Jul2015","SL","HKT","DMK","62","13330","215.0","5330","689.0"
"Jul2015","SL","KBV","DMK","124","26660","215.0","10385","666.0"
"Jul2015","SL","URT","DMK","102","21930","215.0","7295","552.0"
"Jul2015","SL","UTH","DMK","147","31605","215.0","9950","451.0"
"Jul2015","SL","UTH","HDY","22","4730","215.0","3150","1186.0"
"Jul2015","TG","BKK","CNX","155.0","46549.0","300.31612903225806","11315.0","565.0"
"Jul2015","TG","BKK","USM","62","9238","149.0","4030","465.0"
"Jul2015","TG","BKK","KBV","93.0","20219.0","217.40860215053763","7440.0","649.0"
"Jul2015","TG","BKK","HKT","217.0","70166.0","323.3456221198157","17794.0","673.0"
"Jul2015","TG","CNX","BKK","155.0","46549.0","300.31612903225806","11470.0","565.0"
"Jul2015","TG","HKT","BKK","217.0","70031.0","322.7235023041475","18910.0","673.0"
"Jul2015","TG","KBV","BKK","93.0","20219.0","217.40860215053763","7440.0","649.0"
"Jul2015","TG","USM","BKK","62","9238","149.0","4030","465.0"
"Jul2015","WE","BKK","CNX","93","15624","168.0","6510","565.0"
"Jul2015","WE","BKK","CEI","93.0","15624.0","168.0","7440.0","666.0"
"Jul2015","WE","BKK","HDY","155","26040","168.0","13175","750.0"
"Jul2015","WE","BKK","KKC","93","15624","168.0","5115","367.0"
"Jul2015","WE","BKK","KBV","31","5208","168.0","2480","649.0"
"Jul2015","WE","BKK","NAW","31","5208","168.0","2945","814.0"
"Jul2015","WE","BKK","HKT","93","15624","168.0","7440","673.0"
"Jul2015","WE","BKK","URT","62.0","10416.0","168.0","4650.0","536.0"
"Jul2015","WE","BKK","UBP","93","15624","168.0","6045","476.0"
"Jul2015","WE","BKK","UTH","124","20832","168.0","8060","451.0"
"Jul2015","WE","CEI","BKK","93.0","15624.0","168.0","7440.0","666.0"
"Jul2015","WE","CNX","BKK","93","15624","168.0","6510","565.0"
"Jul2015","WE","CNX","DMK","124","20832","168.0","9300","565.0"
"Jul2015","WE","CNX","HKT","31","5208","168.0","3565","1181.0"
"Jul2015","WE","DMK","CNX","155","26040","168.0","11625","565.0"
"Jul2015","WE","DMK","KKC","93","15624","168.0","5115","367.0"
"Jul2015","WE","DMK","HKT","93","15624","168.0","7440","689.0"
"Jul2015","WE","HDY","BKK","155","26040","168.0","13175","750.0"
"Jul2015","WE","HKT","BKK","93","15624","168.0","7905","673.0"
"Jul2015","WE","HKT","DMK","124","20832","168.0","10540","689.0"
"Jul2015","WE","KBV","BKK","31","5208","168.0","2480","649.0"
"Jul2015","WE","KKC","BKK","93","15624","168.0","6045","367.0"
"Jul2015","WE","KKC","DMK","93","15624","168.0","5115","367.0"
"Jul2015","WE","NAW","BKK","31","5208","168.0","2945","814.0"
"Jul2015","WE","UBP","BKK","93","15624","168.0","6045","476.0"
"Jul2015","WE","URT","BKK","62.0","10416.0","168.0","4340.0","536.0"
"Jul2015","WE","UTH","BKK","124","20832","168.0","7440","451.0"
"Aug2015","DD","BFV","DMK","31","2046","66.0","2015","296.0"
"Aug2015","DD","CEI","DMK","124","23436","189.0","9300","666.0"
"Aug2015","DD","CJM","DMK","62.0","4712.0","76.0","4185.0","380.0"
"Aug2015","DD","CNX","DMK","257","48573","189.0","16705","565.0"
"Aug2015","DD","CNX","UTH","31","5859","189.0","1860","433.0"
"Aug2015","DD","DMK","BFV","31","2046","66.0","2015","296.0"
"Aug2015","DD","DMK","CNX","257","48573","189.0","17990","565.0"
"Aug2015","DD","DMK","CEI","124","23436","189.0","9300","666.0"
"Aug2015","DD","DMK","CJM","62.0","4712.0","76.0","4030.0","380.0"
"Aug2015","DD","DMK","HDY","217","41013","189.0","18445","772.0"
"Aug2015","DD","DMK","KKC","93","17577","189.0","4960","367.0"
"Aug2015","DD","DMK","KBV","93","17577","189.0","7595","666.0"
"Aug2015","DD","DMK","LPT","93","7998","86.0","8215","497.0"
"Aug2015","DD","DMK","LOE","62","5332","86.0","4340","410.0"
"Aug2015","DD","DMK","MAQ","93.0","7378.0","79.33333333333333","6510.0","380.0"
"Aug2015","DD","DMK","KOP","31","5859","189.0","2170","579.0"
"Aug2015","DD","DMK","NST","186","35154","189.0","13020","610.0"
"Aug2015","DD","DMK","NNT","111.0","8306.0","74.82882882882883","9720.0","541.0"
"Aug2015","DD","DMK","PHS","93","17577","189.0","4650","320.0"
"Aug2015","DD","DMK","PRH","31","2666","86.0","2635","470.0"
"Aug2015","DD","DMK","HKT","164","30996","189.0","13120","689.0"
"Aug2015","DD","DMK","UNN","62","5332","86.0","5580","497.0"
"Aug2015","DD","DMK","ROI","75.0","5830.0","77.73333333333333","5560.0","418.0"
"Aug2015","DD","DMK","SNO","93.0","14384.0","154.66666666666666","6820.0","521.0"
"Aug2015","DD","DMK","URT","155","29295","189.0","10850","552.0"
"Aug2015","DD","DMK","TST","93","17577","189.0","7130","718.0"
"Aug2015","DD","DMK","UBP","217","41013","189.0","13950","483.0"
"Aug2015","DD","DMK","UTH","236","44604","189.0","14840","451.0"
"Aug2015","DD","HDY","DMK","217","41013","189.0","18445","772.0"
"Aug2015","DD","HKT","DMK","164","30996","189.0","13275","689.0"
"Aug2015","DD","KBV","DMK","93","17577","189.0","7130","666.0"
"Aug2015","DD","KKC","DMK","93","17577","189.0","4805","367.0"
"Aug2015","DD","KOP","DMK","31","5859","189.0","2170","579.0"
"Aug2015","DD","LOE","DMK","62","5332","86.0","4340","410.0"
"Aug2015","DD","LPT","DMK","93","7998","86.0","8370","497.0"
"Aug2015","DD","MAQ","DMK","93.0","7378.0","79.33333333333333","6200.0","380.0"
"Aug2015","DD","NNT","DMK","111.0","8306.0","74.82882882882883","9720.0","541.0"
"Aug2015","DD","NST","DMK","186","35154","189.0","13020","610.0"
"Aug2015","DD","PHS","DMK","93","17577","189.0","4650","320.0"
"Aug2015","DD","PRH","DMK","31","2666","86.0","2635","470.0"
"Aug2015","DD","ROI","DMK","75.0","5830.0","77.73333333333333","5495.0","418.0"
"Aug2015","DD","SNO","DMK","93.0","14384.0","154.66666666666666","6665.0","521.0"
"Aug2015","DD","TST","DMK","93","17577","189.0","7440","718.0"
"Aug2015","DD","UBP","DMK","217","41013","189.0","13020","483.0"
"Aug2015","DD","UNN","DMK","62","5332","86.0","5580","497.0"
"Aug2015","DD","URT","DMK","155","29295","189.0","10850","552.0"
"Aug2015","DD","UTH","DMK","236","44604","189.0","13910","451.0"
"Aug2015","DD","UTH","CNX","31","5859","189.0","1860","433.0"
"Aug2015","FD","BFV","DMK","31","5580","180.0","1705","296.0"
"Aug2015","FD","CEI","DMK","124","22320","180.0","10695","666.0"
"Aug2015","FD","CNX","DMK","310","55800","180.0","23785","565.0"
"Aug2015","FD","CNX","HDY","31","5580","180.0","3720","1320.0"
"Aug2015","FD","CNX","KBV","62","11160","180.0","7285","1181.0"
"Aug2015","FD","CNX","HKT","93","16740","180.0","11470","1181.0"
"Aug2015","FD","CNX","URT","31","5580","180.0","3410","1067.0"
"Aug2015","FD","DMK","BFV","31","5580","180.0","1705","296.0"
"Aug2015","FD","DMK","CNX","310","55800","180.0","23250","565.0"
"Aug2015","FD","DMK","CEI","124","22320","180.0","9300","666.0"
"Aug2015","FD","DMK","HDY","279","50220","180.0","22475","772.0"
"Aug2015","FD","DMK","KKC","124","22320","180.0","6820","367.0"
"Aug2015","FD","DMK","KBV","186","33480","180.0","14105","666.0"
"Aug2015","FD","DMK","LOE","31","5580","180.0","1860","410.0"
"Aug2015","FD","DMK","KOP","62","11160","180.0","4495","579.0"
"Aug2015","FD","DMK","NST","124","22320","180.0","8520","610.0"
"Aug2015","FD","DMK","NNT","62","11160","180.0","4030","541.0"
"Aug2015","FD","DMK","NAW","31","5580","180.0","2790","838.0"
"Aug2015","FD","DMK","PHS","62","11160","180.0","3410","320.0"
"Aug2015","FD","DMK","HKT","434","78120","180.0","34805","689.0"
"Aug2015","FD","DMK","ROI","62","11160","180.0","4340","418.0"
"Aug2015","FD","DMK","SNO","62","11160","180.0","4415","521.0"
"Aug2015","FD","DMK","URT","155","27900","180.0","10695","552.0"
"Aug2015","FD","DMK","TST","62","11160","180.0","4805","718.0"
"Aug2015","FD","DMK","UBP","62","11160","180.0","3875","483.0"
"Aug2015","FD","DMK","UTH","62","11160","180.0","4030","451.0"
"Aug2015","FD","HDY","DMK","279","50220","180.0","23715","772.0"
"Aug2015","FD","HDY","CNX","31","5580","180.0","3875","1320.0"
"Aug2015","FD","HKT","DMK","434","78120","180.0","35340","689.0"
"Aug2015","FD","HKT","CNX","93","16740","180.0","11005","1181.0"
"Aug2015","FD","HKT","UTH","31","5580","180.0","3100","1135.0"
"Aug2015","FD","KBV","DMK","186","33480","180.0","14570","666.0"
"Aug2015","FD","KBV","CNX","62","11160","180.0","7130","1181.0"
"Aug2015","FD","KKC","DMK","124","22320","180.0","6820","367.0"
"Aug2015","FD","KOP","DMK","62","11160","180.0","4340","579.0"
"Aug2015","FD","LOE","DMK","31","5580","180.0","1705","410.0"
"Aug2015","FD","NAW","DMK","31","5580","180.0","2790","838.0"
"Aug2015","FD","NNT","DMK","62","11160","180.0","4175","541.0"
"Aug2015","FD","NST","DMK","124","22320","180.0","9060","610.0"
"Aug2015","FD","PHS","DMK","62","11160","180.0","3410","320.0"
"Aug2015","FD","ROI","DMK","62","11160","180.0","3875","418.0"
"Aug2015","FD","SNO","DMK","62","11160","180.0","4495","521.0"
"Aug2015","FD","TST","DMK","62","11160","180.0","4495","718.0"
"Aug2015","FD","UBP","DMK","62","11160","180.0","4030","483.0"
"Aug2015","FD","URT","DMK","155","27900","180.0","10695","552.0"
"Aug2015","FD","URT","CNX","31","5580","180.0","3255","1067.0"
"Aug2015","FD","UTH","DMK","62","11160","180.0","4030","451.0"
"Aug2015","FD","UTH","HKT","31","5580","180.0","3410","1135.0"
"Aug2015","K8","CNX","HHQ","13","130","10.0","1560","687.0"
"Aug2015","K8","CNX","KKC","31","310","10.0","2480","480.0"
"Aug2015","K8","CNX","HGN","67","670","10.0","2190","119.0"
"Aug2015","K8","CNX","NNT","9","90","10.0","405","192.0"
"Aug2015","K8","CNX","PYY","14","140","10.0","350","87.0"
"Aug2015","K8","CNX","PHS","18","180","10.0","1080","259.0"
"Aug2015","K8","CNX","UBP","31","310","10.0","3410","740.0"
"Aug2015","K8","DMK","MAQ","93","930","10.0","6975","380.0"
"Aug2015","K8","HGN","CNX","67","670","10.0","2190","119.0"
"Aug2015","K8","HHQ","CNX","13","130","10.0","1560","687.0"
"Aug2015","K8","KKC","CNX","31","310","10.0","2480","480.0"
"Aug2015","K8","MAQ","DMK","80","800","10.0","6310","380.0"
"Aug2015","K8","NNT","CNX","9","90","10.0","405","192.0"
"Aug2015","K8","PHS","CNX","18","180","10.0","1080","259.0"
"Aug2015","K8","PYY","CNX","14","140","10.0","350","87.0"
"Aug2015","K8","UBP","CNX","31","310","10.0","3410","740.0"
"Aug2015","OX","DMK","HKT","18.0","3042.0","169.0","1440.0","689.0"
"Aug2015","OX","HKT","DMK","18.0","3042.0","169.0","1440.0","689.0"
"Aug2015","PG","BKK","CNX","207.0","33156.0","160.17391304347825","15680.0","565.0"
"Aug2015","PG","BKK","CEI","80.0","12426.0","155.325","6400.0","666.0"
"Aug2015","PG","BKK","USM","666.0","80414.0","120.74174174174175","47160.0","465.0"
"Aug2015","PG","BKK","KBV","93.0","14754.0","158.6451612903226","7905.0","649.0"
"Aug2015","PG","BKK","LPT","93.0","6510.0","70.0","8370.0","497.0"
"Aug2015","PG","BKK","HKT","248","40176","162.0","21080","673.0"
"Aug2015","PG","BKK","THS","62.0","4340.0","70.0","4650.0","377.0"
"Aug2015","PG","BKK","TDX","62.0","4340.0","70.0","3720.0","233.0"
"Aug2015","PG","BKK","UTH","62.0","9324.0","150.38709677419354","4030.0","451.0"
"Aug2015","PG","CEI","BKK","80.0","12426.0","155.325","6400.0","666.0"
"Aug2015","PG","CNX","BKK","186","30132","162.0","14880","565.0"
"Aug2015","PG","CNX","USM","52","7488","144.0","5460","1027.0"
"Aug2015","PG","CNX","HKT","31","5022","162.0","3875","1181.0"
"Aug2015","PG","CNX","UTH","62","4340","70.0","5270","433.0"
"Aug2015","PG","HKT","BKK","248","40176","162.0","21080","673.0"
"Aug2015","PG","HKT","CNX","31","5022","162.0","3875","1181.0"
"Aug2015","PG","HKT","USM","124.0","8680.0","70.0","6820.0","249.0"
"Aug2015","PG","HKT","UTP","31","2170","70.0","2945","586.0"
"Aug2015","PG","KBV","BKK","94.0","14916.0","158.68085106382978","7990.0","649.0"
"Aug2015","PG","KBV","USM","31","2170","70.0","1550","200.0"
"Aug2015","PG","LPT","BKK","93.0","6510.0","70.0","8370.0","497.0"
"Aug2015","PG","TDX","BKK","62.0","4340.0","70.0","3720.0","233.0"
"Aug2015","PG","THS","BKK","62.0","4340.0","70.0","4650.0","377.0"
"Aug2015","PG","USM","BKK","687.0","83438.0","121.45269286754002","48680.0","465.0"
"Aug2015","PG","USM","CNX","31","4464","144.0","3410","1027.0"
"Aug2015","PG","USM","KBV","31","2170","70.0","1705","200.0"
"Aug2015","PG","USM","HKT","124.0","8680.0","70.0","7440.0","249.0"
"Aug2015","PG","USM","UTP","31","2170","70.0","2480","360.0"
"Aug2015","PG","UTH","BKK","62.0","9324.0","150.38709677419354","4030.0","451.0"
"Aug2015","PG","UTH","CNX","62","4340","70.0","5270","433.0"
"Aug2015","PG","UTP","USM","31","2170","70.0","2170","360.0"
"Aug2015","PG","UTP","HKT","31","2170","70.0","3100","586.0"
"Aug2015","SL","CEI","DMK","93","19995","215.0","7440","666.0"
"Aug2015","SL","CNX","DMK","258","55470","215.0","19865","565.0"
"Aug2015","SL","DMK","CNX","258","55470","215.0","20440","565.0"
"Aug2015","SL","DMK","CEI","93","19995","215.0","7750","666.0"
"Aug2015","SL","DMK","HDY","236.0","50142.0","212.46610169491527","20910.0","772.0"
"Aug2015","SL","DMK","KBV","102","21930","215.0","8075","666.0"
"Aug2015","SL","DMK","HKT","62","13330","215.0","5455","689.0"
"Aug2015","SL","DMK","URT","107","23005","215.0","7780","552.0"
"Aug2015","SL","DMK","UBP","88","18920","215.0","5720","483.0"
"Aug2015","SL","DMK","UTH","145","31175","215.0","9660","451.0"
"Aug2015","SL","HDY","DMK","236.0","50142.0","212.46610169491527","21055.0","772.0"
"Aug2015","SL","HDY","UTH","20.0","3702.0","185.1","2600.0","1186.0"
"Aug2015","SL","HKT","DMK","62","13330","215.0","5330","689.0"
"Aug2015","SL","KBV","DMK","102","21930","215.0","8625","666.0"
"Aug2015","SL","UBP","DMK","88","18920","215.0","5720","483.0"
"Aug2015","SL","URT","DMK","107","23005","215.0","7645","552.0"
"Aug2015","SL","UTH","DMK","145","31175","215.0","10155","451.0"
"Aug2015","SL","UTH","HDY","20.0","3702.0","185.1","2880.0","1186.0"
"Aug2015","TG","BKK","CNX","155.0","44940.0","289.93548387096774","11315.0","565.0"
"Aug2015","TG","BKK","USM","62","9238","149.0","4030","465.0"
"Aug2015","TG","BKK","KBV","93.0","20213.0","217.34408602150538","7440.0","649.0"
"Aug2015","TG","BKK","HKT","248.0","76718.0","309.3467741935484","20274.0","673.0"
"Aug2015","TG","CNX","BKK","155.0","44940.0","289.93548387096774","11470.0","565.0"
"Aug2015","TG","HKT","BKK","248.0","76718.0","309.3467741935484","21545.0","673.0"
"Aug2015","TG","KBV","BKK","93.0","20213.0","217.34408602150538","7440.0","649.0"
"Aug2015","TG","USM","BKK","62","9238","149.0","4030","465.0"
"Aug2015","WE","BKK","CNX","93","15624","168.0","6510","565.0"
"Aug2015","WE","BKK","CEI","93.0","15624.0","168.0","7440.0","666.0"
"Aug2015","WE","BKK","HDY","155","26040","168.0","13175","750.0"
"Aug2015","WE","BKK","KKC","93","15624","168.0","5115","367.0"
"Aug2015","WE","BKK","KBV","31","5208","168.0","2480","649.0"
